CODGEO,Nb Pharmacies et parfumerie,Dynamique Entrepreneuriale,Dynamique Entrepreneuriale Service et Commerce,Synergie Médicale COMMUNE,Orientation Economique,Indice Fiscal Partiel,Score Fiscal,Indice Evasion Client,Score Evasion Client,Indice Synergie Médicale,Score Synergie Médicale,SEG Croissance POP,LIBGEO,REG,DEP,Nb Omnipraticiens BV,Nb Infirmiers Libéraux BV,Nb dentistes Libéraux BV,Nb pharmaciens Libéraux BV,Densité Médicale BV,Score équipement de santé BV,Indice Démographique,Score Démographique,Indice Ménages,Score Ménages,Population,Evolution Population,Evolution Pop %,Nb Ménages,Nb Résidences Principales,Nb propriétaire,Nb Logement,Nb Résidences Secondaires,Nb Log Vacants,Nb Occupants Résidence Principale,Nb Femme,Nb Homme,Nb Mineurs,Nb Majeurs,Nb Etudiants,Nb Entreprises Secteur Services,Nb Entreprises Secteur Commerce,Nb Entreprises Secteur Construction,Nb Entreprises Secteur Industrie,Nb Création Enteprises,Nb Création Industrielles,Nb Création Construction,Nb Création Commerces,Nb Création Services,Moyenne Revenus Fiscaux Départementaux,Moyenne Revenus Fiscaux Régionaux,Dep Moyenne Salaires Horaires,Dep Moyenne Salaires Cadre Horaires,Dep Moyenne Salaires Prof Intermédiaire Horaires,Dep Moyenne Salaires Employé Horaires,Dep Moyenne Salaires Ouvrié Horaires,Reg Moyenne Salaires Horaires,Reg Moyenne Salaires Cadre Horaires,Reg Moyenne Salaires Prof Intermédiaire Horaires,Reg Moyenne Salaires Employé Horaires,Reg Moyenne Salaires Ouvrié Horaires,Valeur ajoutée régionale,Urbanité Ruralité,Score Urbanité,Nb Atifs,Nb Actifs Salariés,Nb Actifs Non Salariés,Nb Logement Secondaire et Occasionnel,Nb Hotel,Capacité Hotel,Nb Camping,Capacité Camping,Dynamique Démographique BV,Taux étudiants,Taux Propriété,Dynamique Démographique INSEE,Capacité Fisc,Capacité Fiscale,Moyenne Revnus fiscaux,Taux Evasion Client,"Nb Education, santé, action sociale",Nb Services personnels et domestiques,"Nb Santé, action sociale",Nb Industries des biens intermédiaires,Nb de Commerce,Nb de Services aux particuliers,"Nb institution de Education, santé, action sociale, administration",PIB Régionnal,SEG Environnement Démographique Obsolète,Score Croissance Population,Score Croissance Entrepreneuriale,Score VA Région,Score PIB,Environnement Démographique,Fidélité,SYN MEDICAL,Seg Cap Fiscale,Seg Dyn Entre,DYN SetC,CP
51012,0,12,2,37,Bassins Agroalimentaire,97.92283,50.06536,0,0,37.18407,0.03203,en croissance démographique,Anthenay,21,51,8,8,5,5,0.074421723,2,3.17004,0.00245,2.71241,0.00162,52,6,11,18,18,11,25,6,1,52,50,54,67,37,2,2,0,1,0,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,26,19,7,6,0,0,0,0,6.Déclin par déficit migratoire,0,44,0,71,71,10791,0,0,0,0,2230,2004,542,3832,35310,Zone rurale en déclin démographique,75.81967,0,6.46229,5.85503,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51013,0,11,2,58,Bassin Urbain,97.92283,50.06536,0,0,58.28854,0.06006,en croissance démographique,Aougny,21,51,12,12,6,6,1,1,3.47485,0.00268,2.8631,0.00171,57,4,7,19,19,15,27,2,6,56,48,58,68,38,3,1,1,0,1,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,19,14,5,2,0,0,0,0,Grande Ville,0,55,0,71,71,10791,0,0,0,0,2230,2004,542,3832,35310,Com rurale < 2 000 m habts en croissance démographique,74.18033,0,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51014,0,20,10,37,Bassin diversifié,97.92283,50.06536,0,0,37.18407,0.03203,en croissance démographique,Arcis-le-Ponsart,21,51,9,7,5,5,0.065035199,2,15.91117,0.01228,11.90447,0.00711,261,-2,0,79,78,62,123,39,6,198,314,200,299,215,8,5,3,3,1,1,0,0,0,1,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,86,71,15,39,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,50,0,73,73,10791,0,0,0,0,2230,2004,542,3832,35310,Zone rurale en croissance démographique,71.31148,0.00173,6.46229,5.85503,Bassin diversifié en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51015,0,18,2,42,Bassin Industriel,97.92283,50.06536,0,0,42.20894,0.03871,en croissance démographique,Argers,21,51,14,7,5,5,0.090512906,3,4.45025,0.00343,4.67137,0.00279,73,-8,-10,31,32,27,37,4,1,73,66,78,85,59,4,1,1,4,0,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,32,23,9,4,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,72,0,71,71,10791,0,0,0,0,2230,2004,542,3832,35310,Zone rurale en déclin démographique,67.21311,0,6.46229,5.85503,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51016,0,27,18,93,Bassin Résidentiel,97.92283,50.06536,248.45549,0.10621,93.46266,0.10678,en croissance démographique,Arrigny,21,51,44,29,23,23,0.084478713,3,15.60636,0.01204,16.12377,0.00963,256,0,0,107,107,85,139,27,5,249,262,244,301,205,20,6,8,2,5,2,0,0,0,2,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,101,79,22,27,0,0,2,162,6.Déclin par déficit migratoire,0,61,0,73,73,10791,2,0,2,0,2230,2004,542,3832,35310,Zone rurale en déclin démographique,71.31148,0.00346,6.46229,5.85503,Bassin Résidentiel en croissance démographique,Pop Mobile,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51017,0,20,5,90,Bassin Résidentiel,97.92283,50.06536,0,0,90.44774,0.10277,en croissance démographique,Arzillières-Neuville,21,51,44,29,23,23,0.084478713,3,19.02025,0.01468,15.97308,0.00954,312,12,4,106,106,88,112,3,3,312,310,306,400,216,33,2,2,2,4,3,0,1,0,2,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,121,104,17,3,0,0,0,0,6.Déclin par déficit migratoire,0,78,-1,74,74,10791,0,0,0,1,2230,2004,542,3832,35310,Zone rurale en déclin démographique,72.95082,0.00519,6.46229,5.85503,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51018,0,33,17,63,Bassin Urbain,97.92283,50.06536,0,0,63.31342,0.06674,en croissance démographique,Athis,21,51,12,12,6,6,1,1,46.20945,0.03566,36.31615,0.02169,758,-55,-7,241,241,191,265,6,18,693,760,718,916,562,66,11,3,5,5,3,0,0,0,3,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,314,267,47,6,0,0,0,0,Grande Ville,0,72,6,80,80,10791,0,1,2,2,2230,2004,542,3832,35310,Com rurale < 2 000 m habts en croissance démographique,68.44262,0.00519,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51019,0,16,3,58,Bassin Urbain,97.92283,50.06536,0,0,58.28854,0.06006,en croissance démographique,Aubérive,21,51,12,12,6,6,1,1,11.09514,0.00856,9.79481,0.00585,182,3,1,65,65,53,71,4,2,182,180,174,221,133,16,1,2,0,4,1,0,1,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,79,46,33,4,0,0,0,0,Grande Ville,0,74,0,73,73,10791,0,0,0,0,2230,2004,542,3832,35310,Com rurale < 2 000 m habts en croissance démographique,71.72131,0.00173,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51020,0,14,2,58,Bassin Urbain,97.92283,50.06536,0,0,58.28854,0.06006,en croissance démographique,Aubilly,21,51,12,12,6,6,1,1,3.231,0.00249,2.56172,0.00153,53,6,11,17,17,11,19,1,1,53,52,52,66,38,10,2,0,2,0,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,26,17,9,1,0,0,0,0,Grande Ville,0,57,0,71,71,10791,0,0,0,0,2230,2004,542,3832,35310,Com rurale < 2 000 m habts en croissance démographique,75.81967,0,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51022,0,14,3,89,Bassin Résidentiel,97.92283,50.06536,0,0,89.44276,0.10144,en croissance démographique,Aulnay-l'Aître,21,51,44,29,23,23,0.084478713,3,7.4374,0.00574,7.68516,0.00459,122,2,1,51,51,42,52,0,1,122,132,112,149,95,12,2,1,1,1,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,48,37,11,0,0,0,0,0,6.Déclin par déficit migratoire,0,80,0,72,72,10791,0,0,0,0,2230,2004,542,3832,35310,Zone rurale en déclin démographique,71.72131,0,6.46229,5.85503,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51023,0,16,8,61,Bassin Urbain,97.92283,50.06536,0,0,61.30347,0.06407,en croissance démographique,Aulnay-sur-Marne,21,51,12,12,6,6,1,1,12.98498,0.01002,13.26067,0.00792,213,0,0,88,88,81,94,1,5,214,218,200,250,168,18,6,1,2,0,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,93,70,23,1,0,0,0,0,Grande Ville,0,86,0,73,73,10791,0,2,1,1,2230,2004,542,3832,35310,Com rurale < 2 000 m habts en croissance démographique,71.31148,0,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51025,0,39,23,66,Bassin Urbain,97.92283,50.06536,0,0,66.32834,0.07074,en croissance démographique,Auménancourt,21,51,12,12,6,6,1,1,42.42978,0.03274,36.46684,0.02178,696,30,4,242,242,198,261,8,11,696,694,654,822,526,55,6,12,8,4,4,0,2,2,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,305,262,43,8,0,0,0,0,Grande Ville,0,75,-3,80,80,10791,0,0,1,1,2230,2004,542,3832,35310,Com rurale < 2 000 m habts en croissance démographique,72.95082,0.02478,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51027,0,23,12,43,Bassin Industriel,97.92283,50.06536,0,0,43.21392,0.04004,en croissance démographique,Auve,21,51,14,7,5,5,0.090512906,3,13.35075,0.0103,13.86343,0.00828,219,4,2,92,92,63,98,3,3,217,208,210,252,166,13,7,3,2,4,1,0,0,0,1,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,84,49,35,3,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,64,0,73,73,10791,0,0,0,2,2230,2004,542,3832,35310,Zone rurale en déclin démographique,72.13115,0.00173,6.46229,5.85503,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51028,0,33,27,65,Bassin Urbain,97.92283,50.06536,0,0,65.32337,0.0694,en croissance démographique,Avenay-Val-d'Or,21,51,12,12,6,6,1,1,62.54735,0.04826,51.98785,0.03106,1026,-79,-7,345,342,269,393,21,30,897,1032,956,1254,734,89,15,7,4,4,2,0,0,1,1,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,386,297,89,21,0,0,0,0,Grande Ville,0,68,8,82,82,10791,0,3,1,4,2230,2004,542,3832,35310,Com rurale < 2 000 m habts en croissance démographique,68.44262,0.01239,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51029,0,84,101,46,Bassins Agroalimentaire,97.92283,50.06536,0,0,46.22884,0.04405,en croissance démographique,Avize,21,51,5,5,3,3,0.120683875,0,98.63705,0.07611,95.38641,0.05698,1618,-194,-11,633,634,431,715,20,61,1507,1628,1546,1873,1301,143,49,30,5,18,5,1,1,0,3,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,687,533,154,20,0,0,0,0,5.Déclin par déficit naturel,0,60,21,92,92,10791,0,16,3,20,2230,2004,542,3832,35310,Zone rurale en déclin démographique,66.80328,0.00865,6.46229,5.85503,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Dynamique Serv et Com,51
51030,0,190,201,77,Bassin Industriel,97.92283,50.06536,0,0,77.38306,0.08542,en croissance démographique,Ay,21,51,6,3,5,5,0.099228964,2,262.86956,0.20284,261.44616,0.15618,4312,-267,-6,1735,1738,913,1866,34,94,4006,4510,3890,4976,3424,272,88,69,18,47,7,0,1,0,6,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com < 10 m habts,25,1758,1561,197,34,1,17,0,0,5.Déclin par déficit naturel,0,48,31,125,125,10791,0,18,15,23,2230,2004,542,3832,35310,Zone rurale en déclin démographique,68.85246,0.0121,6.46229,5.85503,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,51
51031,0,16,11,33,Bassin Résidentiel,97.92283,50.06536,0,0,33.16417,0.02669,en croissance démographique,Baconnes,21,51,8,3,4,4,0.075762655,1,10.3636,0.008,9.04137,0.0054,170,0,0,60,60,51,69,5,4,170,156,168,204,120,10,2,7,1,0,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,66,48,18,5,0,0,0,0,2.Accroissement par excédent naturel,0,73,0,72,72,10791,0,0,1,0,2230,2004,542,3832,35310,Zone rurale en croissance démographique,71.31148,0,6.46229,5.85503,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51032,0,23,7,60,Bassin Résidentiel,97.92283,50.06536,0,0,60.29849,0.06273,en croissance démographique,Bagneux,21,51,26,14,12,12,0.062018103,3,27.92075,0.02154,27.87754,0.01665,458,-6,-1,185,185,141,237,31,21,458,420,476,540,356,23,2,4,2,5,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,203,172,31,31,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,59,0,77,77,10791,0,0,0,0,2230,2004,542,3832,35310,Zone rurale en déclin démographique,70.90164,0,6.46229,5.85503,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
